0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,is_cancelled_prediction
-0.03276499660517782,2.246679363044165,-0.49692163495741476,0.591529971096271,0.21867765228797342,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,-0.9150787740676586,1.0410480413236127,2.380476142847617,-2.3804761428476167,-1.6933408738104467,-0.1924500897298752,1.867399123695705,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,-0.2224303539735879,1.8597308208756047,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,1
1.361207711475726,0.9950474059164963,-1.3814610995987124,0.591529971096271,0.6729042297407374,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,1.380817791693492,-0.24595115851286076,2.380476142847617,-2.3804761428476167,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,1.017292347818577,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,1
-0.9063212270025441,-0.8824005297750064,-0.27578676879709035,0.591529971096271,-1.1440020800703183,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,-0.9150787740676586,-0.01824119460848288,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,1.017292347818577,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
1.1195857754083693,0.3692314273526621,0.6087526958442073,0.591529971096271,0.6729042297407374,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,1.380817791693492,-0.3063818797028685,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,1.017292347818577,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
-0.7576308048072478,0.3692314273526621,1.2721572943251804,-0.32658750067177705,-1.1440020800703183,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,0.23286950881291668,0.46345295980462387,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,1.017292347818577,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
0.06016651726688243,1.6208633844803306,-0.607489068037577,0.591529971096271,0.6729042297407374,0.0,2.7306819218754805,-0.14400979299889718,0.0,0.0,-0.39636103334995504,-0.9150787740676586,0.07371859850674635,2.380476142847617,-2.3804761428476167,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,1.973602010311323,-1.192537348983135,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,4.4957892757691855,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,1
0.06016651726688243,-1.5082165083388406,-1.3814610995987124,0.591529971096271,0.6729042297407374,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,1.380817791693492,-0.5437257266955084,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,-0.2224303539735879,-0.5377122262936831,2.6201466637052677,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
-0.831976015904896,-0.8824005297750064,-0.49692163495741476,-1.2447049724398251,-0.6897755026175544,0.0,2.7306819218754805,-0.14400979299889718,0.0,0.0,2.463976320721885,-0.9150787740676586,0.3101866379459081,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,2.1343747458109497,-0.13756036123821555,-0.506687769254074,-1.192537348983135,-0.09298135910606155,2.018034630058647,-1.9649710204252655,-0.9830015945213215,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,6.338491191777053,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
-0.06993760215400192,-0.25658455121117213,-0.16521933571692812,-0.32658750067177705,-1.5982286575230822,0.0,2.7306819218754805,-0.14400979299889718,0.0,0.0,2.463976320721885,-0.9150787740676586,0.46345295980462387,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,-0.2224303539735879,-0.5377122262936831,-0.3816580246641061,-0.1624591083221647,4.116882066408746,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
0.5805829949504199,0.9950474059164963,1.3827247274053427,0.591529971096271,-0.6897755026175544,0.0,-0.3082327765551019,-0.14400979299889718,0.0,0.0,-0.39636103334995504,0.23286950881291668,0.48534814864158327,-0.420084025208403,0.42008402520840304,0.5905485513674198,-0.1924500897298752,-0.5355041604715626,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,-0.2224303539735879,1.8597308208756047,-0.3816580246641061,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,1
-0.3487321437701827,-0.25658455121117213,0.38761782968388286,-0.32658750067177705,-0.6897755026175544,0.0,1.2112245726601891,-0.14400979299889718,0.0,0.0,-0.39636103334995504,0.23286950881291668,1.3173653244460404,-0.420084025208403,0.42008402520840304,-1.6933408738104467,-0.1924500897298752,1.867399123695705,-0.03782347372361169,-0.09298135910606155,-0.46852128566581813,-0.13756036123821555,-0.506687769254074,0.8385481602338831,-0.09298135910606155,-0.49553163513895604,0.5089133578079825,-0.9830015945213215,-0.2224303539735879,-0.5377122262936831,2.6201466637052677,-0.1624591083221647,-0.24290227018145402,-0.15776625221114188,-0.06560610252610428,0.0,0.0,-0.24618298195866542,-0.05352877275721892,0.3938470661959474,-0.28327886186626583,0
